nome,mutacao,elite,generation,population_size,step,FO_1,Tempo_1,Desv_1,dias_neg,Gen
parametros13_Teste10_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,13.455555555555556,52.95874357223511,11.174535646440987,0.0,148.0
parametros14_Teste1_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,8.733333333333333,133.13679099082947,8.605941100322626,0.0,193.0
parametros14_Teste2_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,8.233333333333333,92.00545358657837,5.234607063678333,0.0,143.0
parametros14_Teste3_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,6.5777777777777775,77.77947783470154,5.157470908579079,0.0,118.0
parametros14_Teste4_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,10.488888888888889,133.1532073020935,7.810597422653752,0.0,200.0
parametros14_Teste5_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,8.644444444444444,91.03870820999146,7.359515550347215,0.0,139.0
parametros14_Teste6_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,7.644444444444445,131.9048719406128,5.230914751341535,0.0,200.0
parametros14_Teste7_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,5.888888888888889,125.16324305534363,4.738599053270314,0.0,188.0
parametros14_Teste8_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,10.433333333333334,97.88742995262146,8.884505863830832,0.0,147.0
parametros14_Teste9_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,7.2444444444444445,135.40508008003235,5.536366861461707,0.0,200.0
parametros14_Teste10_M20_E20_G200_P1000_S10.txt,20,0.2,200,1000,0.1,7.066666666666666,86.60755801200867,5.229828975321384,0.0,128.0
parametros15_Teste1_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,11.088888888888889,44.068806886672974,8.364799850756135,0.0,130.0
parametros15_Teste2_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,7.933333333333334,55.54221796989441,5.511200716117435,0.0,168.0
parametros15_Teste3_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,11.533333333333333,35.39745259284973,7.479156220976921,0.0,107.0
parametros15_Teste4_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,10.044444444444444,74.99430656433105,9.955357140879936,0.0,222.0
parametros15_Teste5_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,9.122222222222222,61.40454339981079,7.994203146694315,0.0,184.0
parametros15_Teste6_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,10.233333333333333,62.22032952308655,7.655136256861213,0.0,185.0
parametros15_Teste7_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,8.166666666666666,64.17626595497131,6.3722488617093065,0.0,191.0
parametros15_Teste8_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,7.266666666666667,47.74551725387573,4.852948702707573,0.0,145.0
parametros15_Teste9_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,8.222222222222221,44.99633741378784,5.868518226336143,0.0,134.0
parametros15_Teste10_M20_E20_G2000_P500_S10.txt,20,0.2,2000,500,0.1,6.644444444444445,45.49730443954468,5.455498981376723,0.0,135.0
